"Path","Key","Value"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Office 2010 Common Settings","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Common"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Access 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Access"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Access 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Access"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Excel 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Excel"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Excel 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Excel"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft InfoPath 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.InfoPath"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft InfoPath 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.InfoPath"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft OneNote 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.OneNote"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft OneNote 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.OneNote"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Lync 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftLync2010"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Lync 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftLync2010"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Outlook 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Outlook"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Outlook 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Outlook"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft PowerPoint 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.PowerPoint"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft PowerPoint 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.PowerPoint"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Project 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Project"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Project 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Project"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Publisher 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Publisher"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Publisher 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Publisher"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft SharePoint Workspace 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Groove"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft SharePoint Workspace 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Groove"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft SharePoint Designer 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.SharePointDesigner"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft SharePoint Designer 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.SharePointDesigner"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Word 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Word"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Word 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Word"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Visio 2010","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Visio"
"Windows Components\Microsoft User Experience Virtualization\Applications\Microsoft Visio 2010","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Applications","MicrosoftOffice2010Win32.Visio"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Finance","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.BingFinance_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Finance","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.BingFinance_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Maps","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.BingMaps_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Maps","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.BingMaps_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\News","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.BingNews_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\News","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.BingNews_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Sports","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.BingSports_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Sports","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.BingSports_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Travel","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.BingTravel_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Travel","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.BingTravel_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Weather","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.BingWeather_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Weather","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.BingWeather_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Reader","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.Reader_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Reader","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.Reader_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Games","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.XboxLIVEGames_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Games","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.XboxLIVEGames_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Music","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.ZuneMusic_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Music","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.ZuneMusic_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Video","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.ZuneVideo_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Windows Apps\Video","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\Windows8AppList\Microsoft.ZuneVideo_8wekyb3d8bbwe","SyncSettings"
"Windows Components\Microsoft User Experience Virtualization\Synchronize Windows settings","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\WindowsSettings","DesktopSettings"
"Windows Components\Microsoft User Experience Virtualization\Synchronize Windows settings","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\WindowsSettings","DesktopSettings"
"Windows Components\Microsoft User Experience Virtualization\Use User Experience Virtualization (UE-V)","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration","SyncEnabled"
"Windows Components\Microsoft User Experience Virtualization\Use User Experience Virtualization (UE-V)","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration","SyncEnabled"
"Windows Components\Microsoft User Experience Virtualization\Configure Sync Method","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration","SyncMethod"
"Windows Components\Microsoft User Experience Virtualization\Configure Sync Method","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration","SyncMethod"
"Windows Components\Microsoft User Experience Virtualization\VDI Configuration","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration\WindowsSettings","VdiState"
"Windows Components\Microsoft User Experience Virtualization\VDI Configuration","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration\WindowsSettings","VdiState"
"Windows Components\Microsoft User Experience Virtualization\Do not synchronize Windows Apps","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration","DontSyncWindows8AppSettings"
"Windows Components\Microsoft User Experience Virtualization\Do not synchronize Windows Apps","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration","DontSyncWindows8AppSettings"
"Windows Components\Microsoft User Experience Virtualization\Tray Icon","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration","TrayIconEnabled"
"Windows Components\Microsoft User Experience Virtualization\First Use Notification","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration","FirstUseNotificationEnabled"
"Windows Components\Microsoft User Experience Virtualization\Sync Unlisted Windows Apps","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration","SyncUnlistedWindows8Apps"
"Windows Components\Microsoft User Experience Virtualization\Ping the settings storage location before sync","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration","SyncProviderPingEnabled"
"Windows Components\Microsoft User Experience Virtualization\Ping the settings storage location before sync","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration","SyncProviderPingEnabled"
"Windows Components\Microsoft User Experience Virtualization\Sync settings over metered connections","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration","SyncOverMeteredNetwork"
"Windows Components\Microsoft User Experience Virtualization\Sync settings over metered connections","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration","SyncOverMeteredNetwork"
"Windows Components\Microsoft User Experience Virtualization\Sync settings over metered connections even when roaming","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration","SyncOverMeteredNetworkWhenRoaming"
"Windows Components\Microsoft User Experience Virtualization\Sync settings over metered connections even when roaming","HKCU\Software\Policies\Microsoft\UEV\Agent\Configuration","SyncOverMeteredNetworkWhenRoaming"
"Windows Components\Microsoft User Experience Virtualization\Contact IT Link Text","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration","ContactITDescription"
"Windows Components\Microsoft User Experience Virtualization\Contact IT URL","HKLM\Software\Policies\Microsoft\UEV\Agent\Configuration","ContactITUrl"
"System\User Profiles\Add the Administrators security group to roaming user profiles","HKLM\Software\Policies\Microsoft\Windows\System","AddAdminGroupToRUP"
"System\User Profiles\Do not check for user ownership of Roaming Profile Folders","HKLM\Software\Policies\Microsoft\Windows\System","CompatibleRUPSecurity"
"System\User Profiles\Connect home directory to root of the share","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\System","ConnectHomeDirToRoot"
"System\User Profiles\Delete cached copies of roaming profiles","HKLM\Software\Policies\Microsoft\Windows\System","DeleteRoamingCache"
"System\User Profiles\Disable detection of slow network connections","HKLM\Software\Policies\Microsoft\Windows\System","SlowLinkDetectEnabled"
"System\User Profiles\Prompt user when a slow network connection is detected","HKLM\Software\Policies\Microsoft\Windows\System","SlowLinkUIEnabled"
